epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,248.609,0.56857,0.76181,0.93544,0.9604,0.98876,0.995,0.81095,0.49341,0.45786,1.0819,0.000288062,0.000288062,0.000288062
71,251.42,0.60949,0.81075,0.96776,0.9552,0.98645,0.995,0.79649,0.4983,0.48902,1.06746,0.000279063,0.000279063,0.000279063
72,254.188,0.55555,0.79091,0.95164,0.95346,0.98636,0.995,0.81414,0.52515,0.56701,1.05792,0.000270064,0.000270064,0.000270064
73,258.933,0.63353,0.82865,1.00276,0.96785,0.75,0.91167,0.74774,0.52385,0.64609,1.06672,0.000261065,0.000261065,0.000261065
74,262.261,0.58644,0.76889,0.95099,0.96761,0.75,0.82833,0.69502,0.53292,0.62997,1.06448,0.000252066,0.000252066,0.000252066
75,265.182,0.55695,0.75495,0.94202,0.95651,0.75,0.845,0.66423,0.56696,0.63069,1.09246,0.000243067,0.000243067,0.000243067
76,268.171,0.60119,0.75269,0.99217,0.94306,0.74577,0.87,0.71149,0.53548,0.58135,1.06794,0.000234068,0.000234068,0.000234068
77,271.903,0.58861,0.79862,0.95588,0.94073,0.74473,0.87,0.6994,0.53019,0.57401,1.04821,0.000225068,0.000225068,0.000225068
78,275.953,0.5312,0.72119,0.91733,0.96206,0.75,0.91167,0.72303,0.53627,0.55335,1.04705,0.000216069,0.000216069,0.000216069
79,278.774,0.60695,0.77614,1.01662,0.96845,0.75,0.91167,0.69824,0.54002,0.55003,1.06278,0.00020707,0.00020707,0.00020707
80,281.686,0.51675,0.73079,0.94729,0.9537,0.98663,0.995,0.7627,0.53693,0.54811,1.06968,0.000198071,0.000198071,0.000198071
81,284.585,0.5157,0.66964,0.94103,0.95418,0.98666,0.995,0.75201,0.55981,0.53578,1.09246,0.000189072,0.000189072,0.000189072
82,288.781,0.58554,0.70453,0.94086,0.95459,0.98702,0.995,0.7489,0.57193,0.49795,1.10991,0.000180073,0.000180073,0.000180073
83,292.089,0.52525,0.73258,0.92416,0.95497,0.98666,0.995,0.77529,0.57674,0.48379,1.12823,0.000171074,0.000171074,0.000171074
84,295.048,0.54878,0.70915,0.9187,0.95572,0.9868,0.995,0.77779,0.58589,0.48013,1.14553,0.000162075,0.000162075,0.000162075
85,297.919,0.51536,0.65935,0.90628,0.95573,0.98684,0.995,0.7628,0.5655,0.46584,1.1465,0.000153076,0.000153076,0.000153076
